"t_id","f1","f2","f3","f4","f5","f6","f7","f8","f9","f10","f11","f12","f13","f14","c1"
12614,118490481,113365043,108654886,119729811,112328993,128464586,98584419,94502942,110106996,115561702,110632122,117224470,125440321,100927557,"c1_24"
12605,122683781,104204383,103918595,96469512,91886169,111956996,77672693,118752161,99626764,98306186,94962175,87656579,120850716,77070620,"c1_9"
13374,73424336,128326789,73835269,96876485,98288665,66098706,111560599,68436613,73926926,120458171,124835040,123341794,66064346,106627174,"c1_8"
11302,85483524,124471694,95158679,96024526,111202668,90703557,80785904,81839511,104326755,119801429,104337561,117440515,77978577,85724316,"c1_20"
1291,81789080,128450677,89541049,121113489,127032370,127916268,105670123,70324585,74519718,121959380,131102040,123015306,131828143,81134716,"c1_22"
13864,113152176,114559335,77627415,126420783,120848626,101384216,80871466,94404735,74519718,135056698,136457891,105415300,96994160,92808756,"c1_14"
16142,113379582,76729800,125961431,66120295,75759617,84621651,120823023,113383814,129875518,76940172,74199471,70918606,71592066,120182805,"c1_20"
325,128127437,97131754,109393626,85507322,76075785,71549070,81363654,125098979,104698125,91769577,104595537,94254379,78173439,93062505,"c1_3"
10644,106171995,132646483,129807571,85524993,111922311,122129391,77070357,95551547,117256504,125861925,130292158,130569579,119547871,96536530,"c1_3"
11197,97396036,96665601,95196735,125847246,120480563,127454246,127405005,119551942,99626764,116154683,69468286,99683458,133169153,110887992,"c1_17"
13742,128189268,83231083,103679505,65930868,72352423,110755848,115891543,124290010,109323705,75691182,79412654,71573138,84050556,131989539,"c1_20"
1521,85816395,90506905,72876580,115485993,127271531,79036416,121766289,81878471,80482456,72164700,74449024,87031924,77858713,126467546,"c1_10"
972,66984710,70328268,131090791,108003416,107610162,75628652,127852006,75117862,122286248,91102746,69732138,71582674,84940641,126374327,"c1_17"
10480,102122743,91361165,136135304,95894131,115488558,89136910,112242838,90705374,136199060,87329110,79710208,88772260,78648191,96814994,"c1_16"
19143,80849434,127761032,84414945,96993298,98566974,122129391,88664919,81839511,81527538,120587090,111411646,99909061,102236798,96774584,"c1_14"
16396,132742661,83312474,109054856,72090301,75923193,83894656,116415660,131383037,109961111,71644816,74715998,67255418,66322454,97649591,"c1_11"
9069,118495045,108265478,73138393,102236489,102236160,106439717,77070357,106974192,74759472,126031517,123766829,105811607,108529311,81134716,"c1_3"
2652,80875274,118491574,89752130,102798724,107295268,84847106,94512873,82474870,85910054,104861393,105907712,111349993,90463184,101598888,"c1_3"
13040,112218735,103815340,108692200,65073478,67110007,128733255,115344168,119916063,99760661,80927299,85559185,93851679,126092499,127009633,"c1_15"
1435,73411497,109588792,78251157,80048114,96617375,126997732,127404260,71564303,85073092,114387991,105126696,94896153,125845765,130290532,"c1_15"
3475,72625093,103316718,88699148,85328211,98304001,101789030,94655264,69993126,90914846,103810020,93856110,100794620,103951474,96472619,"c1_5"
10541,96485376,71633727,72614325,84698737,81298075,74975809,66277589,94971085,75759629,72164700,87591876,71827799,83779072,66423154,"c1_23"
9969,118099882,97300587,93887500,85202426,87228617,128978959,122528428,120061961,85733545,81152681,80732804,94109919,121118262,130843831,"c1_23"
15595,133698442,133188335,134679232,85507322,97001377,127916268,81716305,131264287,136007197,126353408,105907712,117440575,120382219,85070501,"c1_10"
1785,117773709,132135619,135925125,101346648,115601609,117457215,76218435,102154417,123481373,130416696,125830766,128523084,108134756,96593582,"c1_23"
4250,95947320,92312602,104889410,97010408,77471548,93979482,106495119,82968759,117265141,91848732,97779713,111673345,102236798,97661470,"c1_8"
1128,66723884,127665668,77758467,127139888,133785530,64497667,88100666,71626665,80360316,91265600,87030287,122973459,66064346,92956452,"c1_10"
3227,96278805,114335735,129596174,114657618,111471743,71042756,77070357,81985674,122950949,114309825,118495825,105448858,72616789,82062652,"c1_10"
494,106967831,123536239,110169383,90770167,106781973,101384304,93974780,99900247,115817382,116417652,99090636,119802077,97517673,93325990,"c1_21"
13637,87087926,91346561,100532445,78381075,83362636,89198521,117171649,89785000,92931255,81397185,74581163,84151055,77549534,116392007,"c1_11"
3165,80742389,118884781,77895981,108345591,111411327,65541729,77598317,101222377,103677954,109059669,98046819,87438340,65142797,96774584,"c1_21"
8845,129302160,97650734,119276352,80252196,67141627,101634473,127722373,125363806,110106996,76740629,94246431,104757706,120653959,125842483,"c1_24"
10894,95947320,108265478,83453674,73531436,71854091,132147343,94422504,89873190,81289273,103941546,105775239,98914101,132646787,91783178,"c1_18"
2898,85644349,92312602,88737304,96600157,91801963,84214162,105383487,90236839,91234321,90965777,92800779,87378054,90187547,115605740,"c1_10"
17026,117051650,85701478,125592471,91255626,82057290,75628571,99734365,125870181,122954196,76623179,94418126,88202611,71696817,121189275,"c1_3"
17040,132711567,82841444,72368487,96736238,87687227,84771601,95115101,132126655,74873826,97047402,111981080,88202611,103846135,117042009,"c1_3"
8057,118117004,113511971,114556986,91354395,87032482,105924181,77145705,114363404,122771546,110870774,93842834,94402972,102498780,80941327,"c1_10"
18444,72896251,102236160,94127109,109362900,121394422,79387966,87480315,77071230,97824491,110267765,105381895,99622991,84690633,96862231,"c1_3"
10799,129041774,114347098,131640406,101978100,107610284,106565047,86671771,119551942,128319495,75871515,105717832,123994204,131682586,71829202,"c1_22"
17969,80817120,91492003,83361817,78119327,66388998,101783186,120855035,88219522,86638868,126031517,85557408,106724970,120653959,101012836,"c1_7"
16640,102122743,97521479,84414945,67144323,70803760,128978979,122159122,100276486,81067968,86507522,92471951,88878038,126618845,126111499,"c1_21"
19174,87031899,70458915,113911583,73401135,70909952,64253252,110658675,94371894,102764506,67634400,73431199,65720138,66104116,111414834,"c1_18"
16051,92065566,114542256,72740847,65934445,71089543,132646629,70129191,114434818,93323283,102768700,79699600,83971577,120732573,76554283,"c1_3"
3586,128249043,123535641,104143637,101326921,106758145,116007253,65032626,125435577,104326755,109969667,104333434,106432340,121374072,66082494,"c1_11"
10066,100858227,128984696,94112688,85202426,107223257,132815088,111559428,113258178,104495714,126353409,92411602,111292623,115127237,92288706,"c1_16"
6183,81267035,123279126,77627406,126927201,127420763,83654074,86086851,81820537,81067968,115862674,118536173,123994340,96491356,97484466,"c1_3"
14453,73531468,87679469,120604965,90466509,115279312,84621651,93464565,70778880,121681814,129761319,136326705,87656579,109750320,76025269,"c1_22"
1139,121635696,97300587,135929960,101552131,76808192,75641775,122528428,119931910,128779247,92281496,98677736,105398008,115559709,106430465,"c1_24"
17600,97104623,81789045,114702068,66120295,72352423,116065442,111280404,95812185,109367617,71927551,81797078,72613129,104082263,125451035,"c1_18"
12343,91488903,113703943,77344074,125521124,127949612,94040085,64811591,89655917,80740414,135274674,137426666,119147727,109211284,72213773,"c1_23"
4715,106755571,83312474,99950600,71186323,75497746,94222971,122750512,105381889,103172747,76817780,73680566,83969012,102236798,126533869,"c1_3"
17048,92406707,104204383,104087053,91838158,81895258,111150406,94503506,82971775,109577009,103810099,112178906,100024668,120619655,110633742,"c1_3"
9255,91489632,82867426,95196735,70976034,71337174,90183806,110763273,100674996,86130314,71644816,79805955,71582674,70785630,117274066,"c1_11"
6430,97104623,83230880,110362720,101673090,102498509,66735126,120855035,89655271,93392156,103945615,92800779,88878038,84151669,120731892,"c1_24"
7690,101310546,103734662,103687202,72932429,67378897,106381520,94503506,95424313,97545806,81792371,104910841,99352577,96217154,115047144,"c1_14"
1961,127926526,69731364,126094078,78212324,72223012,76021776,70778886,126387581,128583920,68294453,74199471,71304059,77725909,75923306,"c1_23"
92,128196191,103297525,130603665,85507322,88342908,101783186,105530664,125054787,129656787,120067385,126097217,94283836,90964856,96862320,"c1_8"
117,128732849,86136451,109130801,79726586,70779403,71347381,87833921,124282338,85131265,76415931,72646729,87963213,84680142,101598888,"c1_10"
1907,121784104,87038659,124455837,65930868,66976532,95533755,65555700,125054787,123734396,119947760,119021030,89129486,84935905,76554283,"c1_9"
18498,96010293,108537576,104143637,106957826,116392525,122683727,81360290,101739485,97132745,91087739,87165034,100405041,125591230,82574220,"c1_15"
6823,86652508,96770702,93900055,119673157,121926106,94040085,122571744,100276486,103966144,110870774,74772496,112489423,115474890,106631811,"c1_17"
13115,121948237,119029109,77627406,114087997,97839521,112325616,69916843,112948450,91466214,120741100,80337656,129107583,120732573,76554257,"c1_13"
10178,122945653,98044496,113781018,108659588,97517604,94416903,99092217,100989746,108870612,72574001,79966617,105998377,115675195,121526757,"c1_3"
3342,106171995,81567742,108822973,72352499,72089601,90703557,115617725,113772377,116531954,80237219,81797078,77727128,97010973,121432833,"c1_15"
8596,128249043,118901669,94371883,83428967,87557552,128204659,111223613,120671124,91234321,109701400,117578473,106180354,126899815,111740014,"c1_8"
11807,101777455,102818275,95285815,91759574,96642786,106065666,110764035,106430590,104103861,86639003,86139855,93068082,110422473,116337064,"c1_3"
18659,128188838,118916777,103918595,85524629,76130641,100270282,86349056,130644432,116631353,120461349,130672442,112328808,89857885,93325990,"c1_14"
15151,122610171,114456475,114556986,107118242,88083789,106381520,93631136,124282338,121778903,97666739,123433946,106430672,84690633,111749783,"c1_14"
19385,118490481,109588792,89752130,96024526,102498509,106587849,99109423,126093963,91291751,76284774,99090787,104757706,89547241,116428953,"c1_3"
1604,101753227,81241430,110375225,73446812,70779183,84010514,110764035,81839511,109319604,80927299,86231357,76607633,77725705,102163195,"c1_8"
820,73471881,70262729,68763639,125836468,127994301,65274336,122447058,70324585,68452413,80216161,86538770,71453921,65142797,115605504,"c1_8"
14591,122291364,82065286,109638530,79693783,81805512,117967596,110100492,108004255,99352618,81144880,80490852,88202611,120434765,107217579,"c1_5"
9600,117181572,127521199,113985130,107741288,107669715,127916268,70264903,120332917,115607818,92550316,125830766,129503584,126789838,76825755,"c1_3"
14481,127483901,82842203,120196110,71243004,76808192,123208302,122454258,114434231,136611561,121866171,104595911,82340681,103546896,115474789,"c1_15"
15592,111947321,110108732,119276352,114391065,127141168,94933381,65067494,114589962,110943484,134884316,130023424,99623903,97010973,65940429,"c1_3"
15928,80503338,133770463,83361793,114755811,126663673,127926822,80553387,94234470,86580569,131334147,123214976,130547954,108596322,97085333,"c1_23"
11242,106556094,114542256,119638913,90309566,97217337,101864635,99393734,100749777,121720124,129733706,136326705,119573184,110366500,102184843,"c1_6"
390,113253706,124370362,88649072,96565825,98424393,121920342,88699954,125098979,109579277,130549066,129820028,112885829,114599112,85507421,"c1_8"
15398,81279059,124553800,99127392,133693521,111414923,101384216,116495888,89668062,103677954,114309825,87059149,129047115,108134756,105928009,"c1_17"
557,127926533,76284950,109136140,83925144,88177386,79324894,111560599,131066783,121791811,68734279,73407799,83914121,76815254,126467546,"c1_3"
720,111454506,81414647,120225175,115613575,88611659,84110017,127987159,118884978,121855059,97832440,74596352,87915436,97669095,120094828,"c1_17"
15635,87294417,103587309,94200679,85524629,98304001,89471815,105670123,99745863,97545806,125624005,105628627,94638029,84680142,76825755,"c1_16"
7138,117587980,108265478,89694833,85131665,91783229,105468504,109862562,118491527,86638674,97047402,86248538,87031924,77953438,105753964,"c1_11"
7739,127155547,127544540,120543830,96470415,107295268,122291290,81675758,126093963,115451688,119385736,117968603,122607573,120419390,77103336,"c1_1"
19091,122685034,132976180,124863897,83231085,108269499,127926409,99090619,124059846,123481373,129866660,111678621,117757715,120921816,101773843,"c1_10"
1627,129041774,118622856,136183932,107093924,96617375,90728384,64493688,125870181,111280135,119385736,131539570,112328808,115574253,85590478,"c1_10"
8426,107240709,123776285,90034906,113886733,102144979,122291290,81920010,90467218,86897390,125923757,137888299,117247316,125440321,76825755,"c1_8"
17057,95947320,97255589,124787911,96736238,102282025,64610137,127722373,95424313,122286248,97666739,74772496,70939757,65536000,111674400,"c1_16"
16969,87687169,118718102,84445196,114087997,106954793,106439717,76644559,82329384,85806091,119947760,124069706,122721668,115523235,85228412,"c1_3"
233,91661911,96665624,103809033,107481006,103268463,101974089,111542298,77184779,93390329,76284774,124069706,123989756,131828143,125842483,"c1_22"
15707,85483524,122945791,93887500,119638694,121983535,116954263,95173054,82968759,86897390,87580539,86515630,123528379,120195263,101590610,"c1_1"
5039,91767681,114338805,94920589,101326921,107480118,132918671,95165877,76324140,80482456,81792371,111167955,119050042,131488360,116129793,"c1_18"
339,80817120,86574790,83367086,119856071,117047725,95482737,99142184,77725833,80613601,119385736,118631898,94254379,103546886,115047144,"c1_23"
10609,133545351,122748938,131653079,65798804,71854091,64497667,80777234,130644432,127664502,116228008,105665228,94177925,65142789,97085333,"c1_23"
9368,122291364,119038853,109873517,90020649,97839521,96327335,76295411,119916063,115896408,130023840,131105510,112984612,97316970,82321033,"c1_3"
6169,96083746,91428387,105141623,84934666,81638479,94633984,115446492,105667342,115343420,91050358,86246351,82672535,70796266,106627174,"c1_10"
15590,91115940,108068881,90034906,92003657,88874467,128464586,86797805,89916734,86056454,104857621,106064927,105398008,115675195,96859287,"c1_3"
18290,111739029,108069100,94572058,71874348,83100635,134480376,98584419,118621468,91466214,126484615,125895004,94177925,126016250,100932420,"c1_15"
1650,73258086,114542256,94123988,121261721,108265520,128003041,65546143,89130036,80623350,130549066,137476551,129107583,120732573,102241290,"c1_8"
3735,91760483,102898093,82455653,85328211,82909972,95533755,76350177,94921767,85806091,114110590,104623965,100465339,89391293,82595606,"c1_9"
14857,81274775,132782698,83453674,120609420,132529987,112539668,77842914,81534416,98346625,126620504,123214976,122815774,103022626,82321033,"c1_3"
9730,91589069,81567742,109958820,125847246,111511234,106565047,111223613,100231029,121902914,93164438,69286470,100589013,115485214,101974023,"c1_7"
14711,92344655,113451618,82970280,119856071,116075728,122024242,99439983,89668062,93323276,110101122,123766829,112328808,132128323,100733513,"c1_24"
2200,73531839,70845789,72626802,109085594,103268463,84935411,127163620,89422394,74450369,96223324,69211771,76398034,84216120,127009633,"c1_17"
1734,129262467,77439265,114692062,72932429,72352423,80528615,122340318,108400327,91358735,71179850,72646729,72491431,104216061,126533869,"c1_4"
6426,96278805,77597403,105776794,77600303,71827810,84213901,104084926,90467218,98812404,72466703,86139855,76941155,78173439,121254444,"c1_3"
12935,87627039,76040037,119865479,83920755,98566974,101783186,126470470,88200685,122536611,76623179,79350567,71582674,102838240,126615917,"c1_23"
5169,102648908,90506905,103944129,65267488,66463609,117455821,116720019,93882773,103961295,80784829,79943465,93734150,125847170,121526757,"c1_5"
15761,97235607,81531049,103876818,78124948,98424393,100270407,104084926,95481351,110100609,91002411,88150809,76546421,102498950,106954895,"c1_6"
8100,106755571,118718102,119810020,101715774,107351681,94898268,80740450,88219522,116631353,120461349,131539570,124193187,91029527,86508364,"c1_1"
239,119021642,97125353,108622994,70976865,77471548,133903801,122766483,125139884,99614732,93005268,81298943,76809054,115766833,116271528,"c1_16"
7966,81233309,128726222,95196735,84411308,87557552,101747668,99080602,89770612,92414148,125624005,119015421,119134267,95682561,105962492,"c1_14"
3180,128451032,128498628,110166923,83167945,96511594,100923777,71304212,124130406,110522264,130024286,137921578,122815774,103285080,70407781,"c1_1"
9146,106435091,114188880,100140543,77871806,92602756,132646629,77842914,90311990,96608846,105383837,94418126,105415300,125644638,81141646,"c1_9"
330,85483754,132888544,114117154,133432720,88097820,111230485,127031536,63438865,136611561,135283281,135340672,129876360,131082200,65940429,"c1_22"
14985,106004322,81531049,124780554,71369292,71567151,65273989,117032566,114434231,129503154,72223558,75014601,83897592,65142797,125443977,"c1_3"
2379,100925643,127552518,89752130,90721977,87687227,116022324,88096801,106974192,86638868,126943239,103809083,87309230,90739352,101012836,"c1_14"
11438,128620377,122748938,82838101,109362900,102891750,111990272,76644559,125870181,81035702,125579400,129630258,123747744,96994160,82062652,"c1_3"
2076,85483524,108069100,89752130,119874652,128256192,111681926,99615620,88090570,85193799,125579400,125830766,105448858,108645557,111413024,"c1_23"
18570,106004322,76729800,115275210,71241662,76290933,79343807,117032566,89422394,115351300,71633576,74741749,82851077,97651443,125045873,"c1_18"
15630,134876224,128782571,131087720,115485993,92350800,79961991,76615607,131723511,136326668,126435294,129820028,119537672,97653317,93061265,"c1_14"
11430,106967831,83126075,131599232,89657338,115420057,84153528,111559428,106430744,122692783,76554957,81528355,76398034,78133166,96536530,"c1_16"
9038,96255486,97125985,94409348,101585400,98304000,112539668,77596259,94505714,98312385,110390363,112198238,98914101,115607228,80845486,"c1_4"
6349,102842218,118208399,100403162,97507525,102804838,127926822,93408517,101779183,99094932,110972946,110624899,111689732,121657726,101457346,"c1_3"
18191,72617436,127544540,73415019,131335931,127172660,128464586,64712074,71389981,74481683,77487869,79710209,123208084,125610013,71828419,"c1_3"
2217,112207104,96665624,103918595,101810590,107820479,84416921,122766483,101228818,93392156,97139526,80957059,99623903,95056105,125842483,"c1_10"
17805,96534559,70652477,77758470,78643202,87851928,84333514,94511144,93847599,80507590,67929206,69659984,72491431,77343249,106335332,"c1_15"
1458,127926533,109112059,88801770,83371204,87188106,116007253,65273857,120586338,81286116,126138430,135340672,117757715,114414235,76973051,"c1_3"
18779,122945653,109450045,74187710,78124948,75850341,105662799,112242838,100674996,75038571,75890796,81797078,106149056,119547871,120588241,"c1_15"
5557,101777455,119275721,103907723,121530796,106987778,90236214,65142785,94109783,92414049,131256104,124976777,119545558,103606095,65054141,"c1_14"
15150,76153876,92804160,136135304,91838158,102659673,105740597,99432720,77071230,136386788,86859662,81607325,83761759,108425386,107027078,"c1_10"
9253,127463026,128498628,129502049,102236284,112205555,95482737,106169151,126177519,128781193,104078392,117575645,128523084,97316970,121118985,"c1_3"
11341,92355549,91552319,110125895,77598671,76812029,71892995,81805458,94234470,122286248,109969667,117892893,87818255,77080110,85724316,"c1_3"
11793,96823999,114347098,84443341,77871806,97217337,111150406,110515339,90208912,86580569,91490048,85985908,83382058,72888561,116662233,"c1_21"
2004,80875274,90505770,77627406,90767607,101712016,100094204,88218144,89922079,85910054,116392091,111981080,82672535,103349497,91553839,"c1_1"
7715,76153876,97763555,84453512,78376820,83454636,128191095,88730785,76939410,86642103,81152681,86009481,83228773,109270067,97399502,"c1_3"
5586,72931211,127665668,98700548,113901816,115601609,93979482,80553387,70277804,103550788,130809926,131539570,119684020,102295964,92299145,"c1_3"
14598,81536505,70385665,125311294,101326883,76130641,89163706,94932151,75521564,115606280,72574001,104343854,76746723,90964856,111674400,"c1_14"
17304,96547816,102629376,94371883,125317623,127270931,83894656,94896658,95550581,99124395,86507531,87690648,93994295,89673229,101974023,"c1_3"
14128,91661911,81531049,120604965,73446812,76808193,95554640,116256812,101202165,122692783,81924362,74975795,76728455,95056105,126615917,"c1_5"
321,85465200,103316718,120324126,71155531,81297421,110889864,116150057,99926063,122212268,104918441,95027592,87070316,97517673,106631811,"c1_20"
15570,118885171,81297677,83361817,85524993,76869905,79692338,94371863,120633493,91264335,71607914,85995384,83571198,77467901,110952778,"c1_3"
1407,117587997,102895024,83361793,96745652,122170295,100680224,116264479,120671124,96716487,98963358,74581163,83410876,84148230,92288706,"c1_11"
8976,92406041,124471694,78750172,77862818,76596363,127536109,71232291,95427572,81002521,131153207,137367504,118360883,125845274,85672814,"c1_3"
10498,82054859,86508339,100164343,78576747,88177386,66659331,115409398,71317461,97005534,75908328,80782412,84157799,65161672,120588241,"c1_20"
3377,87031899,97255589,83102644,73531754,91886169,84416921,109839945,89770612,99615063,102882559,79943465,78133102,76709937,85070501,"c1_16"
15589,73424336,127408888,78670291,97283484,92853089,133177150,105530664,63438865,75566731,126031517,125967954,111673345,133201973,96600064,"c1_8"
17101,122160592,71368801,124780554,92012780,101777408,84771601,116138829,130378780,128614401,67896469,69140485,71909159,83721722,125960843,"c1_15"
12311,67380869,123736615,67896417,114755811,128256192,76021871,81536496,68424213,68911410,98645353,105775239,111252233,76709937,97338919,"c1_3"
10232,127665114,65024022,135548541,65094151,82057290,65311178,122159112,125836802,136511149,72562306,81528355,71899258,72101688,120855082,"c1_22"
1114,134586543,92471917,120604965,78119327,71408680,100270282,122766483,131661983,122290404,96813346,68975562,99623903,103546886,106627174,"c1_7"
17440,80217827,118884781,95161091,85507322,98569718,127454246,94896473,75110354,99020519,120073926,125895004,119147727,133201973,75988289,"c1_22"
10647,112466572,102898093,108654886,71186323,66191557,105388988,116150057,119189418,103966144,77156688,81607325,87445085,110362767,130693081,"c1_15"
16581,108008481,110264481,105381893,96745652,88342908,110888771,100202595,108267452,97545806,102797080,104595537,104857721,108425386,111018094,"c1_14"
7953,96083746,124263136,94200679,113901660,121765927,132651109,71232291,95694423,93476388,125333925,125904289,119799879,131859045,77627417,"c1_3"
5720,112867562,132925797,134439613,84410870,101910100,133300248,98884004,120332917,136316026,119947760,98139638,123207818,131875231,106609244,"c1_10"
9027,105952551,102898093,100403162,114049025,103268463,110888771,94896473,94503291,91358735,102797080,112070525,94254379,104104516,96814994,"c1_14"
17447,128188838,114321796,114696176,102631440,111511234,80556832,88100666,131854027,116426535,121701959,118536173,104925142,90736849,97053760,"c1_4"
8480,81790888,76152902,100140543,71370473,67141627,111575212,81833422,75557163,90889210,72550878,80732804,76728455,114819524,93062505,"c1_23"
17810,86002918,70656252,115605616,66120295,72352423,70815669,76218435,94943834,115147768,67047521,68696382,72102850,65072707,77856795,"c1_18"
2207,102122743,113510094,89752130,109702263,96617375,95952901,82168356,105943787,81133688,108665428,123793051,117224470,95750475,85089434,"c1_14"
18294,71845512,124001922,78251157,79727034,77070534,126997732,93847665,63705909,73926926,130024286,136326705,123275716,131467548,71828419,"c1_22"
5936,81003533,122945541,84443341,101712834,87609342,133251555,80560702,81820537,85097143,126646812,135803259,119050042,132128323,101165578,"c1_22"
7087,102516205,76028062,114970257,71241662,70513072,101384304,110393823,95136069,116531954,71633576,81277372,82340681,110493719,125056736,"c1_3"
2425,129262467,118490193,134668597,95949194,102659673,91234305,65142785,132186733,134795214,134761305,137364637,118360883,90964856,65611153,"c1_1"
5547,81406161,127926272,103686633,83920755,106987778,123209223,81920010,81795460,115607818,108676491,106085140,123208084,121133085,85228412,"c1_20"
11590,96083746,133694583,78670291,95846281,115675133,133300471,71873946,94109783,74922576,130184397,129775817,123994204,126489282,71246204,"c1_1"
7290,96703804,91346561,110169383,89657338,87302341,80478214,100708747,90311990,104857900,75892662,95027796,94717585,77725705,116271528,"c1_3"
16006,127483901,124263136,119678335,108790271,120700968,84477083,65273856,132126655,129765178,86129949,92411602,112706781,84444059,66423154,"c1_8"
19199,92406707,76152902,73835269,91892845,102885779,67113307,111280404,95694423,75824439,90964439,79533031,78643343,72616789,110658475,"c1_10"
6129,122685034,85701478,129731092,64987839,67372544,90441793,65142784,119556083,128234339,114065579,110674352,82843983,85066646,76023427,"c1_9"
7688,100925643,92274805,95082336,72089929,82313762,91234304,115344384,101222377,87042667,109446266,80184848,84151055,78644791,117274066,"c1_11"
16481,122837395,103606166,84445196,95949194,115690913,101384216,106444435,112948450,80623350,125861925,100050573,88087164,84083303,80809233,"c1_11"
14739,111454506,70328268,74317826,64987839,66079751,65012725,127533271,118884978,67639979,68419846,69854091,67255418,65313447,125567205,"c1_20"
7074,117583585,109112059,119931567,71186323,75814264,112179590,116720372,108267452,115440324,87044219,79350567,99881718,109061249,110952778,"c1_15"
15027,87452381,86254138,77895981,90309566,102891750,84333514,121943442,76024677,81022315,77156688,72955941,82282775,84476242,125853706,"c1_10"
5303,102359104,96665624,95420854,91759574,82313762,111156070,93715026,101232019,87195113,91848732,105628627,98839390,115607228,116337064,"c1_3"
8307,85644349,114559335,90318946,77424259,87032482,127570137,121968943,82950012,93408481,91265600,95158295,99097886,116107532,121375796,"c1_1"
1024,91488903,92208761,94123988,114314258,121150941,75465789,76295411,101333073,98450207,119800464,118536173,83571198,71698174,75866555,"c1_6"
1919,81267035,128190443,83123804,91226594,102306182,66089761,128231419,102154417,103550788,97779712,93537372,104650234,66601335,125378201,"c1_20"
13578,76738580,97256214,83886097,90509976,97001377,116800070,71579783,75300104,75554333,87044219,92411602,87656579,84680142,85524933,"c1_4"
16772,118885171,124146464,103809116,121536546,116075728,115904393,100685630,108017851,90980038,120461349,123228444,119545558,125440321,85524591,"c1_5"
3673,128350769,109588792,119552941,91497964,71565826,105832883,95064910,119642836,104452602,86129949,104188176,106724970,115474890,110658876,"c1_10"
4228,121774188,81297677,120068367,102798724,102498624,94040085,99680720,119189418,104857900,92537990,92471951,76746723,83888611,105928009,"c1_12"
13948,86652508,81790922,103876818,65181560,70358193,89163706,121932911,76311684,92931255,71633576,68627096,66067335,84283381,126885171,"c1_11"
9913,128451032,103606166,124263138,91374128,92840853,111164819,87266183,124061868,122286248,130416926,130548678,99911489,108596322,91824002,"c1_4"
5962,113379582,70328268,69270126,131758117,132681631,64383610,94896473,113508423,69491816,97029655,98111205,66735847,66201480,101974023,"c1_15"
429,86663833,118621950,95422041,97126503,106664118,96574149,109996625,82110938,86638674,109701400,105775239,112835609,85066646,107023577,"c1_20"
9972,71570402,113279645,83944830,102236489,97217337,132815088,94503506,81788929,85806091,126369940,117984573,105907184,131901370,85524591,"c1_24"
6848,106556094,90701900,109504093,95881824,81269984,83921605,120587325,88867221,97011119,75890796,85557408,93950313,114599112,110887992,"c1_24"
7703,71714150,66128562,68393887,131268675,133234714,111164819,64937092,64487601,68946008,119507876,117537403,67240420,120850716,71246204,"c1_6"
286,91623669,118559319,78251157,107741288,81476009,79343807,111728321,81985604,81035702,121866171,75622422,122973459,84981326,92312812,"c1_7"
2322,117587980,108265526,103907723,71874348,71303227,105924181,117002368,118900063,98346625,80784829,87097676,93851812,120930156,126554481,"c1_15"
14490,127463026,123279126,130875880,91819159,97517604,122247260,99357955,124259716,129565332,97666739,86176620,106725409,103678255,80845486,"c1_11"
10251,128451032,114559335,130811900,119856071,127994879,71042756,70287718,119931910,135815633,126114954,125830766,105998377,78173439,82321425,"c1_3"
14947,121784104,108537576,94920589,90767361,92840853,112215405,86609467,120671124,92927850,120741100,118536173,105922099,109454989,97277420,"c1_3"
1986,81798007,70521477,126235768,91759574,103285902,71534159,110393823,88200685,127928008,91490048,81528355,78119341,73107532,110364693,"c1_10"
14802,132492240,91428387,68543429,78212324,92303313,75265222,80513293,131264287,67266224,131072000,123793051,83761759,72355065,76635306,"c1_1"
7595,91900013,92415923,109586423,121112668,107669715,116003695,127402813,94943834,102762391,110267765,74975795,105998377,108348135,110953171,"c1_17"
6363,122391585,81531049,125346006,65267488,67378897,106065666,128451231,119642836,111161713,75691182,68975562,83971577,95379415,131666591,"c1_16"
396,127022191,71004046,108542544,96636385,98435276,70822366,87103461,118621468,103966144,75871515,80184848,67109107,84283381,96633122,"c1_23"
5371,65635059,98042255,68681729,113994192,115690913,101783186,94534786,63176838,68242334,86507522,94246431,100317322,108071592,110629047,"c1_3"
5955,112758829,87556266,115605616,71827708,71565826,91234304,100672238,114590554,116980991,91265600,95095018,93851404,95193201,111018151,"c1_4"
2957,113266641,65803465,88738290,66060490,70596617,79729925,127205376,119860391,98117905,67936220,67928065,70741672,77978577,131339567,"c1_10"
8620,100925643,76028062,74187710,96993514,106696426,96294178,88747822,90219930,75564270,110870774,104590483,77725957,102295964,92956452,"c1_1"
6056,105962839,91492003,114090148,67121207,70779403,123169049,120881382,88090570,116547453,80805960,93842834,87309230,121909202,126554481,"c1_21"
8400,117993281,118759529,83034156,120109859,116393670,127533811,87480315,119860391,90914846,114299679,117637120,112787577,103546896,86267242,"c1_14"
490,95943050,104072855,88999438,84094445,87559549,89564329,99090619,113393292,98312385,86859662,81018497,83324000,76821488,81141646,"c1_16"
17878,66584665,71368801,68030849,109598286,111471743,106192520,77744374,64487601,69480806,72574001,73401209,70846122,76977388,76738522,"c1_4"
18277,76579253,133351736,100401324,109069239,106664118,133300471,80871466,75813240,98047646,125320809,130298472,131021720,131467548,92483692,"c1_23"
17451,91399853,77341016,103907723,65094151,72089601,75300904,128266202,101467817,115343420,71927551,68346952,70779268,77467901,130843831,"c1_5"
